comp_bytes	uncomp_bytes	num_apps	path	apps
551	1716	2	res/Eg.xml	passwords,photos
551	1412	1	res/Jy.xml	photos
551	1412	1	res/04.xml	weather
549	1352	2	res/Fu.xml	calendar,email
549	1412	2	res/Jy.xml	calendar,email
549	1352	2	res/Fu.xml	findfamily,maps
549	1200	1	res/tT.xml	findfamily
549	1316	1	res/SL.xml	alchemist
549	1352	1	res/Fu.xml	pdf
549	1352	1	res/Fu.xml	photos
549	1352	1	res/Fu.xml	weather
549	1412	1	res/Jy.xml	weather
548	1388	2	res/z-.xml	calendar,email
548	1352	1	res/Fu.xml	camera
548	1352	3	res/Fu.xml	clock,notes,openassistant
548	1352	9	res/Fu.xml	alchemist,chess,contacts,health,office,pipes,solitaire,unblockjam,wordmaker
548	1096	1	res/ma.xml	maps
548	1352	1	res/Fu.xml	messages
548	1352	2	res/Fu.xml	music,youpipe
548	1216	2	res/nb.xml	music,youpipe
548	1056	1	res/Oi1.xml	openassistant
548	1352	1	res/Fu.xml	passwords
548	1388	1	res/z-.xml	photos
548	980	1	res/hd.xml	weather
548	1388	1	res/z-.xml	weather
546	1260	1	res/2n.xml	openassistant
545	1176	1	res/uq.xml	maps
545	1132	2	res/P5.xml	music,youpipe
544	951	1	org/apache/commons/codec/language/bm/gen_languages.txt	passwords
544	1388	1	res/gR.xml	photos
544	1388	1	res/gR.xml	weather
543	1388	2	res/gR.xml	calendar,email
543	1632	2	res/nl.xml	calendar,email
543	1632	14	res/nl.xml	alchemist,chess,clock,contacts,health,music,notes,office,openassistant,pipes,solitaire,unblockjam,wordmaker,youpipe
543	1485	2	com/google/i18n/phonenumbers/data/PhoneNumberMetadataProto_FI	contacts,messages
543	1276	1	res/h_.xml	contacts
543	1172	1	res/mv.xml	contacts
543	1632	1	res/nl.xml	messages
543	1632	1	res/nl.xml	passwords
542	1022	24	kotlin/annotation/annotation.kotlin_builtins	alchemist,calendar,camera,chess,clock,contacts,email,findfamily,health,maps,messages,music,notes,office,openassistant,passwords,pdf,photos,pipes,solitaire,unblockjam,weather,wordmaker,youpipe
542	1632	1	res/nl.xml	camera
542	1004	2	res/XU.xml	openassistant,photos
542	1632	1	res/nl.xml	pdf
541	541	24	res/33.9.png	alchemist,calendar,camera,chess,clock,contacts,email,findfamily,health,maps,messages,music,notes,office,openassistant,passwords,pdf,photos,pipes,solitaire,unblockjam,weather,wordmaker,youpipe
540	1228	2	res/eG.xml	camera,openassistant
540	1128	1	res/YK.xml	maps
539	1020	1	res/vq.xml	passwords
539	1228	1	res/eG.xml	photos
539	1632	1	res/nl.xml	photos
539	1632	1	res/nl.xml	weather
538	1020	1	res/vq.xml	camera
538	1632	2	res/nl.xml	findfamily,maps
538	1156	2	res/q2.xml	music,youpipe
537	1020	2	res/vq.xml	calendar,email
537	1020	3	res/vq.xml	clock,notes,openassistant
537	1225	2	com/google/i18n/phonenumbers/data/PhoneNumberMetadataProto_IL	contacts,messages
537	1020	8	res/vq.xml	chess,contacts,health,office,pipes,solitaire,unblockjam,wordmaker
537	1020	1	res/vq.xml	alchemist
537	1184	1	res/y0.xml	alchemist
537	1020	1	res/vq.xml	messages
537	1020	2	res/vq.xml	music,youpipe
537	1188	3	res/pE.xml	notes,openassistant,photos
536	1584	2	res/vl.xml	calendar,email
536	991	1	org/apache/commons/codec/language/bm/gen_approx_arabic.txt	passwords
536	1584	1	res/vl.xml	passwords
536	1584	1	res/vl.xml	pdf
535	1584	1	res/vl.xml	camera
535	1584	14	res/vl.xml	alchemist,chess,clock,contacts,health,music,notes,office,openassistant,pipes,solitaire,unblockjam,wordmaker,youpipe
535	1020	2	res/vq.xml	findfamily,maps
535	1584	1	res/vl.xml	messages
535	1108	1	res/au.xml	openassistant
535	1008	1	res/eZ.xml	openassistant
535	1020	1	res/vq.xml	pdf
535	1020	1	res/vq.xml	weather
534	988	2	res/pC.xml	music,youpipe
534	1168	1	res/CB.xml	photos
534	1020	1	res/vq.xml	photos
533	533	1	assets/dexopt/baseline.profm	clock
533	1016	7	res/vL1.xml	contacts,messages,notes,office,openassistant,pdf,photos
533	533	1	assets/dexopt/baseline.profm	passwords
532	1012	1	res/Qr.xml	clock
532	1204	2	res/gi.xml	music,youpipe
531	964	1	res/QH.xml	clock
531	1245	2	com/google/i18n/phonenumbers/data/PhoneNumberMetadataProto_BY	contacts,messages
531	1128	1	res/N2.xml	alchemist
531	1584	1	res/vl.xml	weather
530	1196	3	res/Ck.xml	calendar,email,weather
530	1196	3	res/FF.xml	calendar,email,weather
530	1196	3	res/ah.xml	calendar,email,weather
530	1196	3	res/fk.xml	calendar,email,weather
530	1196	3	res/mG.xml	calendar,email,weather
530	1196	3	res/vL.xml	calendar,email,weather
530	1584	2	res/vl.xml	findfamily,maps
530	1196	1	res/Ck.xml	photos
530	1196	1	res/FF.xml	photos
530	1196	1	res/ah.xml	photos
530	1196	1	res/mG.xml	photos
530	1196	1	res/vL.xml	photos
530	1584	1	res/vl.xml	photos
529	1196	3	res/4J.xml	calendar,email,weather
529	1196	3	res/yT.xml	calendar,email,weather
529	1264	4	res/ds.xml	findfamily,notes,openassistant,photos
529	1196	1	res/4J.xml	photos
529	1196	1	res/fk.xml	photos
529	1196	1	res/vS.xml	photos
529	1196	1	res/yT.xml	photos
529	1124	1	res/KO.xml	youpipe
528	1196	3	res/vS.xml	calendar,email,weather
528	972	1	res/9Y.xml	openassistant
528	976	2	res/ux.xml	openassistant,photos
527	968	1	res/j8.xml	passwords
525	525	24	res/7o.9.png	alchemist,calendar,camera,chess,clock,contacts,email,findfamily,health,maps,messages,music,notes,office,openassistant,passwords,pdf,photos,pipes,solitaire,unblockjam,weather,wordmaker,youpipe
525	1116	1	res/7G.xml	pdf
525	1120	1	res/AK.xml	youpipe
524	524	24	res/gZ.9.png	alchemist,calendar,camera,chess,clock,contacts,email,findfamily,health,maps,messages,music,notes,office,openassistant,passwords,pdf,photos,pipes,solitaire,unblockjam,weather,wordmaker,youpipe
523	1212	8	res/w7.xml	calendar,contacts,findfamily,office,openassistant,passwords,pdf,photos
523	1176	2	res/xa.xml	camera,chess
523	1180	1	res/RO.xml	alchemist
523	956	1	res/gu.xml	health
523	1116	1	res/7G.xml	openassistant
523	1176	1	res/xa.xml	youpipe
522	1176	1	res/xa.xml	calendar
522	1176	1	res/xa.xml	clock
522	1176	1	res/xa.xml	findfamily
522	1176	1	res/xa.xml	alchemist
522	1176	1	res/xa.xml	pipes
522	1176	1	res/xa.xml	solitaire
522	1176	1	res/xa.xml	messages
522	1176	1	res/xa.xml	office
522	1176	1	res/xa.xml	openassistant
522	1232	1	res/uR.xml	openassistant
522	1176	1	res/xa.xml	passwords
521	1172	3	res/R0.xml	calendar,email,weather
521	1176	1	res/xa.xml	contacts
521	1176	1	res/xa.xml	email
521	988	1	res/Tb.xml	chess
521	1176	1	res/xa.xml	unblockjam
521	1176	1	res/xa.xml	wordmaker
521	1176	1	res/xa.xml	health
521	1176	1	res/xa.xml	music
521	1176	1	res/xa.xml	notes
521	1176	1	res/xa.xml	pdf
521	1172	1	res/R0.xml	photos
521	1176	1	res/xa.xml	photos
521	1176	1	res/xa.xml	weather
520	1176	1	res/xa.xml	maps
519	1796	4	res/2R.xml	calendar,email,pdf,weather
519	1796	4	res/Ro.xml	calendar,email,pdf,weather
519	1796	18	res/2R.xml	alchemist,camera,chess,clock,contacts,findfamily,health,maps,messages,music,notes,office,openassistant,pipes,solitaire,unblockjam,wordmaker,youpipe
519	1796	18	res/Ro.xml	alchemist,camera,chess,clock,contacts,findfamily,health,maps,messages,music,notes,office,openassistant,pipes,solitaire,unblockjam,wordmaker,youpipe
519	1184	1	res/3N.xml	contacts
519	1136	1	res/j4.xml	alchemist
519	1796	1	res/2R.xml	passwords
519	1796	1	res/Ro.xml	passwords
519	1796	1	res/2R.xml	photos
519	1796	1	res/Ro.xml	photos
518	1008	2	res/vv.xml	music,youpipe
517	1193	2	com/google/i18n/phonenumbers/data/PhoneNumberMetadataProto_PH	contacts,messages
515	1172	3	res/VJ.xml	calendar,email,weather
515	1127	2	com/google/i18n/phonenumbers/data/PhoneNumberMetadataProto_JO	contacts,messages
515	964	2	res/2N.xml	music,youpipe
515	1088	2	res/bB.xml	music,youpipe
515	1072	2	res/uf.xml	music,youpipe
515	1172	1	res/VJ.xml	photos
515	1000	1	res/y6.xml	photos
514	980	24	res/Qt.xml	alchemist,calendar,camera,chess,clock,contacts,email,findfamily,health,maps,messages,music,notes,office,openassistant,passwords,pdf,photos,pipes,solitaire,unblockjam,weather,wordmaker,youpipe
514	1340	1	res/zt.xml	alchemist
514	992	1	res/90.xml	openassistant
514	1300	1	res/IE.xml	photos
514	1300	1	res/IE.xml	weather
513	513	24	res/MQ.png	alchemist,calendar,camera,chess,clock,contacts,email,findfamily,health,maps,messages,music,notes,office,openassistant,passwords,pdf,photos,pipes,solitaire,unblockjam,weather,wordmaker,youpipe
513	513	24	res/u3.png	alchemist,calendar,camera,chess,clock,contacts,email,findfamily,health,maps,messages,music,notes,office,openassistant,passwords,pdf,photos,pipes,solitaire,unblockjam,weather,wordmaker,youpipe
513	1440	1	res/bf.xml	alchemist
513	1016	1	res/sC.xml	openassistant
512	1300	2	res/IE.xml	calendar,email
512	1312	1	res/ZB.xml	contacts
512	1888	1	res/T4.xml	openassistant
510	1307	2	com/google/i18n/phonenumbers/data/PhoneNumberMetadataProto_IE	contacts,messages
510	1084	2	res/zR.xml	music,youpipe
510	1888	1	res/a7.xml	openassistant
510	964	1	res/PJ.xml	weather
508	1170	2	com/google/i18n/phonenumbers/data/PhoneNumberMetadataProto_GE	contacts,messages
508	1388	1	res/jG.xml	alchemist
508	888	1	org/apache/commons/codec/language/bm/ash_languages.txt	passwords
508	912	1	res/7j.xml	weather
507	942	1	org/apache/commons/codec/language/bm/gen_approx_french.txt	passwords
506	1488	1	res/ip.xml	alchemist
506	1104	1	res/Qr.xml	wordmaker
506	964	2	res/Sn.xml	music,youpipe
505	1132	1	res/0x.xml	photos
505	1132	1	res/3B.xml	photos
505	1132	1	res/7y.xml	photos
505	1132	1	res/LH.xml	photos
505	1132	1	res/Wi.xml	photos
505	1132	1	res/_b.xml	photos
503	1132	2	res/7y.xml	calendar,email
503	1132	2	res/_b.xml	calendar,email
503	1136	1	res/pw.xml	clock
503	1132	1	res/7m.xml	photos
503	1132	1	res/Cy.xml	photos
503	1132	1	res/0x.xml	weather
503	1132	1	res/3B.xml	weather
503	1132	1	res/7m.xml	weather
503	1132	1	res/7y.xml	weather
503	1132	1	res/LH.xml	weather
503	1132	1	res/Wi.xml	weather
503	1132	1	res/_b.xml	weather
502	1132	2	res/0x.xml	calendar,email
502	1136	1	res/pw.xml	calendar
502	1132	2	res/3B.xml	calendar,email
502	1132	2	res/7m.xml	calendar,email
502	1132	2	res/Cy.xml	calendar,email
502	1132	2	res/LH.xml	calendar,email
502	1132	2	res/Wi.xml	calendar,email
502	1136	2	res/pw.xml	camera,chess
502	1136	1	res/pw.xml	contacts
502	1136	1	res/pw.xml	findfamily
502	1136	1	res/pw1.xml	alchemist
502	1136	1	res/pw.xml	pipes
502	1136	1	res/pw.xml	solitaire
502	1136	1	res/pw.xml	health
502	1136	1	res/pw.xml	notes
502	1136	1	res/pw.xml	office
502	1136	1	res/pw.xml	openassistant
502	1136	1	res/pw.xml	passwords
502	1220	1	res/gu.xml	passwords
502	1136	1	res/pw.xml	photos
502	1132	1	res/Cy.xml	weather
502	1136	1	res/pw.xml	youpipe
501	1136	1	res/pw.xml	email
501	1136	1	res/pw.xml	unblockjam
501	1136	1	res/pw.xml	wordmaker
501	1136	1	res/pw.xml	maps
501	1136	1	res/pw.xml	messages
501	1136	1	res/pw.xml	music
501	1132	1	res/xB.xml	photos
501	1136	1	res/pw.xml	weather
500	928	1	res/7-.xml	contacts
500	1136	1	res/pw.xml	pdf
500	1108	1	res/bS.xml	photos
500	1108	1	res/bS.xml	weather
500	1132	1	res/xB.xml	weather
499	1132	2	res/xB.xml	calendar,email
499	1056	1	res/3A.xml	openassistant
498	1108	2	res/bS.xml	calendar,email
498	1176	1	res/RN.xml	camera
498	1008	2	res/P8.xml	findfamily,passwords
497	956	1	res/Qr.xml	calendar
496	496	1	assets/dexopt/baseline.profm	unblockjam
496	496	1	assets/dexopt/baseline.profm	wordmaker
496	1124	1	res/J7.xml	openassistant
496	868	1	org/apache/commons/codec/language/bm/gen_approx_spanish.txt	passwords
495	495	1	assets/dexopt/baseline.profm	pipes
495	1208	1	res/OW.xml	youpipe
494	1172	1	res/WJ.xml	contacts
494	494	1	assets/dexopt/baseline.profm	alchemist
494	1108	1	res/bP.xml	photos
493	1108	1	res/bP.xml	weather
492	1108	2	res/bP.xml	calendar,email
492	1027	2	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_TR	contacts,messages
492	1188	2	res/X8.xml	music,youpipe
492	1140	1	res/ec.xml	openassistant
492	1000	1	res/ZN.xml	passwords
492	1000	1	res/ZN.xml	pdf
491	1000	20	res/ZN.xml	alchemist,calendar,chess,clock,contacts,email,findfamily,health,maps,messages,music,notes,office,openassistant,pipes,solitaire,unblockjam,weather,wordmaker,youpipe
491	1000	1	res/ZN.xml	camera
491	1130	2	com/google/i18n/phonenumbers/data/PhoneNumberMetadataProto_ZA	contacts,messages
491	491	1	assets/dexopt/baseline.profm	chess
491	491	1	assets/dexopt/baseline.profm	office
491	1000	1	res/ZN.xml	photos
490	940	1	res/3T.xml	camera
490	944	11	res/TK.xml	contacts,email,maps,music,notes,office,openassistant,passwords,pdf,photos,weather
489	1088	3	res/H6.xml	calendar,email,weather
489	980	1	res/ci.xml	maps
489	1088	1	res/H6.xml	photos
488	1068	1	res/bh.xml	openassistant
488	868	1	res/K3.xml	weather
487	1052	2	res/SN.xml	camera,openassistant
487	1208	1	res/mA.xml	camera
487	1208	14	res/mA.xml	alchemist,chess,clock,contacts,health,music,notes,office,openassistant,pipes,solitaire,unblockjam,wordmaker,youpipe
487	1208	1	res/mA.xml	messages
486	1208	2	res/mA.xml	calendar,email
486	1232	2	res/jT.xml	music,youpipe
486	849	1	org/apache/commons/codec/language/bm/sep_languages.txt	passwords
486	1208	1	res/mA.xml	pdf
486	1052	1	res/SN.xml	photos
486	1208	1	res/mA.xml	weather
485	1208	2	res/mA.xml	findfamily,maps
485	485	1	assets/dexopt/baseline.profm	solitaire
485	875	1	org/apache/commons/codec/language/bm/ash_exact_polish.txt	passwords
485	845	1	org/apache/commons/codec/language/bm/gen_approx_greeklatin.txt	passwords
485	1208	1	res/mA.xml	passwords
484	484	24	res/iR.9.png	alchemist,calendar,camera,chess,clock,contacts,email,findfamily,health,maps,messages,music,notes,office,openassistant,passwords,pdf,photos,pipes,solitaire,unblockjam,weather,wordmaker,youpipe
484	1172	1	res/9O.xml	openassistant
484	874	1	org/apache/commons/codec/language/bm/gen_exact_polish.txt	passwords
484	1208	1	res/mA.xml	photos
482	1136	1	res/aF1.xml	weather
481	908	9	res/2Z.xml	calendar,contacts,email,findfamily,messages,openassistant,passwords,photos,youpipe
481	1136	1	res/rb.xml	calendar
481	1208	2	res/jb.xml	music,youpipe
481	848	1	res/lM.xml	youpipe
480	1921	1	assets/holidays/index.json	calendar
480	1152	1	res/S3.xml	calendar
480	928	2	res/I8.xml	music,youpipe
480	1048	1	res/aa.xml	openassistant
479	831	1	org/apache/commons/codec/language/bm/gen_approx_cyrillic.txt	passwords
479	830	1	org/apache/commons/codec/language/bm/gen_exact_english.txt	passwords
479	912	1	res/GZ1.xml	photos
478	831	1	org/apache/commons/codec/language/bm/gen_approx_italian.txt	passwords
478	831	1	org/apache/commons/codec/language/bm/sep_approx_spanish.txt	passwords
477	920	2	res/Av.xml	messages,openassistant
477	872	1	res/E5.xml	openassistant
477	831	1	org/apache/commons/codec/language/bm/ash_approx_cyrillic.txt	passwords
477	830	1	org/apache/commons/codec/language/bm/ash_approx_romanian.txt	passwords
477	830	1	org/apache/commons/codec/language/bm/gen_approx_turkish.txt	passwords
477	830	1	org/apache/commons/codec/language/bm/gen_approx_romanian.txt	passwords
477	830	1	org/apache/commons/codec/language/bm/sep_approx_italian.txt	passwords
477	920	1	res/Av.xml	pdf
476	476	24	res/tG.png	alchemist,calendar,camera,chess,clock,contacts,email,findfamily,health,maps,messages,music,notes,office,openassistant,passwords,pdf,photos,pipes,solitaire,unblockjam,weather,wordmaker,youpipe
476	476	1	assets/dexopt/baseline.profm	camera
476	1016	1	res/oV.xml	maps
476	830	1	org/apache/commons/codec/language/bm/ash_approx_spanish.txt	passwords
476	830	1	org/apache/commons/codec/language/bm/ash_exact_spanish.txt	passwords
475	826	1	org/apache/commons/codec/language/bm/gen_exact_german.txt	passwords
475	830	1	org/apache/commons/codec/language/bm/sep_approx_any.txt	passwords
474	826	1	org/apache/commons/codec/language/bm/ash_exact_german.txt	passwords
473	872	1	res/bG.xml	clock
473	912	1	res/Qr.xml	music
473	1012	1	res/TJ.xml	openassistant
472	1208	17	res/GR.xml	alchemist,calendar,chess,contacts,email,findfamily,health,maps,messages,notes,office,openassistant,pipes,solitaire,unblockjam,weather,wordmaker
472	1180	2	res/W3.xml	camera,openassistant
472	1357	2	com/google/i18n/phonenumbers/data/PhoneNumberMetadataProto_LU	contacts,messages
472	940	1	res/Qu.xml	passwords
472	940	1	res/v-.xml	passwords
472	940	1	res/Qu.xml	pdf
472	940	1	res/v-.xml	pdf
472	1180	1	res/W3.xml	photos
471	920	24	res/cm.xml	alchemist,calendar,camera,chess,clock,contacts,email,findfamily,health,maps,messages,music,notes,office,openassistant,passwords,pdf,photos,pipes,solitaire,unblockjam,weather,wordmaker,youpipe
471	1208	1	res/GR.xml	camera
471	940	1	res/Qu.xml	camera
471	940	1	res/v-.xml	camera
471	1208	3	res/GR.xml	clock,music,youpipe
471	1088	2	com/google/i18n/phonenumbers/data/PhoneNumberMetadataProto_NZ	contacts,messages
471	1132	1	res/zR.xml	openassistant
471	832	1	org/apache/commons/codec/language/bm/gen_exact_spanish.txt	passwords
471	1208	1	res/GR.xml	passwords
471	1208	1	res/GR.xml	pdf
471	1132	1	res/zR.xml	pdf
471	1208	1	res/GR.xml	photos
470	940	4	res/Qu.xml	calendar,email,messages,weather
470	940	4	res/v-.xml	calendar,email,messages,weather
470	831	1	org/apache/commons/codec/language/bm/gen_exact_russian.txt	passwords
470	940	1	res/Qu.xml	photos
470	940	1	res/v-.xml	photos
469	940	16	res/Qu.xml	alchemist,chess,clock,contacts,findfamily,health,maps,music,notes,office,openassistant,pipes,solitaire,unblockjam,wordmaker,youpipe
469	940	16	res/v-.xml	alchemist,chess,clock,contacts,findfamily,health,maps,music,notes,office,openassistant,pipes,solitaire,unblockjam,wordmaker,youpipe
469	884	2	res/oH.xml	music,youpipe
468	1740	17	res/Ed.xml	alchemist,calendar,chess,clock,contacts,email,findfamily,health,music,notes,openassistant,pdf,photos,unblockjam,weather,wordmaker,youpipe
468	976	1	res/Qr.xml	notes
467	832	1	res/Xe.xml	chess
467	932	2	res/1h.xml	music,youpipe
467	1024	1	res/uN.xml	photos
465	815	1	org/apache/commons/codec/language/bm/sep_exact_french.txt	passwords
465	1024	1	res/uN.xml	weather
464	464	24	res/7i.png	alchemist,calendar,camera,chess,clock,contacts,email,findfamily,health,maps,messages,music,notes,office,openassistant,passwords,pdf,photos,pipes,solitaire,unblockjam,weather,wordmaker,youpipe
464	1024	2	res/uN.xml	calendar,email
464	1144	2	res/Ml.xml	music,youpipe
464	816	1	org/apache/commons/codec/language/bm/gen_exact_arabic.txt	passwords
464	817	1	org/apache/commons/codec/language/bm/gen_exact_greeklatin.txt	passwords
464	817	1	org/apache/commons/codec/language/bm/sep_exact_any.txt	passwords
464	1572	1	res/G2.xml	pdf
463	864	1	res/Xl1.xml	chess
463	884	1	res/ay.xml	music
463	812	1	org/apache/commons/codec/language/bm/sep_exact_spanish.txt	passwords
462	1172	1	res/GK.xml	camera
462	1217	2	com/google/i18n/phonenumbers/data/PhoneNumberMetadataProto_PL	contacts,messages
462	1394	2	com/google/i18n/phonenumbers/data/PhoneNumberMetadataProto_VN	contacts,messages
462	844	1	res/JB.xml	alchemist
462	1172	1	res/GK.xml	pdf
461	1058	2	com/google/i18n/phonenumbers/data/PhoneNumberMetadataProto_GR	contacts,messages
461	1572	1	res/G2.xml	openassistant
461	1172	1	res/GK.xml	passwords
461	1172	1	res/GK.xml	photos
461	1484	1	res/Xp.xml	photos
460	1172	3	res/GK.xml	calendar,email,weather
460	1484	1	res/Xp.xml	camera
460	1172	17	res/GK.xml	alchemist,chess,clock,contacts,findfamily,health,maps,messages,music,notes,office,openassistant,pipes,solitaire,unblockjam,wordmaker,youpipe
460	1068	2	com/google/i18n/phonenumbers/data/ShortNumberMetadataProto_CL	contacts,messages
460	1484	2	res/Xp.xml	findfamily,maps
460	832	1	res/ah.xml	music
460	836	2	res/h0.xml	music,youpipe
460	812	1	res/gx.xml	openassistant
460	1484	1	res/Xp.xml	pdf
460	1484	1	res/Xp.xml	weather
459	1484	2	res/Xp.xml	calendar,email
459	1484	1	res/Xp.xml	messages
459	908	1	res/PV.xml	openassistant
458	1484	14	res/Xp.xml	alchemist,chess,clock,contacts,health,music,notes,office,openassistant,pipes,solitaire,unblockjam,wordmaker,youpipe
458	980	1	res/uK.xml	maps
458	1484	1	res/Xp.xml	passwords
457	896	4	res/s8.xml	calendar,email,photos,weather
457	1075	2	com/google/i18n/phonenumbers/data/PhoneNumberMetadataProto_IR	contacts,messages
456	828	1	res/GC.xml	camera
456	1032	1	res/9e.xml	contacts
456	996	1	res/m3.xml	alchemist
456	803	1	org/apache/commons/codec/language/bm/lang.txt	passwords
455	828	20	res/GC.xml	alchemist,calendar,chess,clock,contacts,email,findfamily,health,maps,messages,music,notes,office,openassistant,pipes,solitaire,unblockjam,weather,wordmaker,youpipe
455	816	1	res/v8.xml	camera
455	888	1	res/1r.xml	clock
