comp_bytes	num_apps	waste_bytes	path	apps
327	3	654	res/9E2.xml	calendar,email,weather
327	3	654	res/Aa.xml	calendar,email,weather
327	3	654	res/FU.xml	calendar,email,weather
327	3	654	res/Gu.xml	calendar,email,weather
327	3	654	res/HY.xml	calendar,email,weather
327	3	654	res/Hu.xml	calendar,email,weather
327	2	327	res/JD1.xml	calendar,email
327	3	654	res/TW.xml	calendar,email,weather
327	24	7521	res/Tj.9.png	alchemist,calendar,camera,chess,clock,contacts,email,findfamily,health,maps,messages,music,notes,office,openassistant,passwords,pdf,photos,pipes,solitaire,unblockjam,weather,wordmaker,youpipe
327	3	654	res/To.xml	calendar,email,weather
327	3	654	res/UY.xml	calendar,email,weather
327	4	981	res/color/glance_switch_on_key_shadow.xml	calendar,email,photos,weather
327	3	654	res/dm1.xml	calendar,email,weather
327	3	654	res/jS.xml	calendar,email,weather
327	3	654	res/jt.xml	calendar,email,weather
327	3	654	res/kF.xml	calendar,email,weather
327	3	654	res/vv.xml	calendar,email,weather
327	3	654	res/xt.xml	calendar,email,weather
327	19	5886	res/Aa.xml	alchemist,camera,chess,clock,contacts,findfamily,health,maps,messages,music,notes,office,openassistant,pdf,pipes,solitaire,unblockjam,wordmaker,youpipe
327	15	4578	res/JD1.xml	alchemist,chess,clock,contacts,health,messages,music,notes,office,openassistant,pipes,solitaire,unblockjam,wordmaker,youpipe
327	3	654	res/s_.xml	clock,email,openassistant
327	2	327	res/JD1.xml	findfamily,maps
327	3	654	res/Oi.xml	findfamily,messages,openassistant
326	3	652	res/0Y.xml	calendar,email,weather
326	3	652	res/0x1.xml	calendar,email,weather
326	2	326	res/Ds.xml	calendar,email
326	3	652	res/M8.xml	calendar,email,weather
326	3	652	res/RB.xml	calendar,email,weather
326	3	652	res/S4.xml	calendar,email,weather
326	3	652	res/SP.xml	calendar,email,weather
326	3	652	res/SY.xml	calendar,email,weather
326	3	652	res/SY1.xml	calendar,email,weather
326	3	652	res/Sr.xml	calendar,email,weather
326	3	652	res/V-.xml	calendar,email,weather
326	3	652	res/YM.xml	calendar,email,weather
326	3	652	res/uC.xml	calendar,email,weather
326	3	652	res/y1.xml	calendar,email,weather
326	2	326	com/google/i18n/phonenumbers/data/PhoneNumberMetadataProto_NG	contacts,messages
326	2	326	res/fw.xml	music,youpipe
326	2	326	res/rN.xml	music,youpipe
325	3	650	res/0H.xml	calendar,email,weather
325	3	650	res/35.xml	calendar,email,weather
325	3	650	res/I5.xml	calendar,email,weather
325	3	650	res/Ip.xml	calendar,email,weather
325	20	6175	res/QD.xml	alchemist,calendar,chess,clock,contacts,email,findfamily,health,maps,messages,music,notes,office,openassistant,pipes,solitaire,unblockjam,weather,wordmaker,youpipe
325	3	650	res/So.xml	calendar,email,weather
325	3	650	res/Sp.xml	calendar,email,weather
325	20	6175	res/bm.xml	alchemist,calendar,chess,clock,contacts,email,findfamily,health,maps,messages,music,notes,office,openassistant,pipes,solitaire,unblockjam,weather,wordmaker,youpipe
325	4	975	res/color/glance_switch_on_ambient_shadow.xml	calendar,email,photos,weather
325	3	650	res/tr1.xml	calendar,email,weather
325	2	325	res/GJ.xml	music,youpipe
324	3	648	res/F-.xml	calendar,email,weather
324	20	6156	res/color/mtrl_text_btn_text_color_selector.xml	alchemist,calendar,chess,clock,contacts,email,findfamily,health,maps,messages,music,notes,office,openassistant,pipes,solitaire,unblockjam,weather,wordmaker,youpipe
324	20	6156	res/tL.xml	alchemist,calendar,chess,clock,contacts,email,findfamily,health,maps,messages,music,notes,office,openassistant,pipes,solitaire,unblockjam,weather,wordmaker,youpipe
324	3	648	res/vo.xml	calendar,email,weather
324	3	648	res/zB.xml	calendar,email,weather
324	24	7452	res/zE.png	alchemist,calendar,camera,chess,clock,contacts,email,findfamily,health,maps,messages,music,notes,office,openassistant,passwords,pdf,photos,pipes,solitaire,unblockjam,weather,wordmaker,youpipe
324	2	324	com/google/i18n/phonenumbers/data/PhoneNumberMetadataProto_MA	contacts,messages
324	2	324	com/google/i18n/phonenumbers/data/PhoneNumberMetadataProto_MP	contacts,messages
324	2	324	res/color/mtrl_choice_chip_ripple_color.xml	findfamily,maps
323	3	646	res/Nw.xml	calendar,email,weather
323	3	646	res/Vo.xml	calendar,email,weather
323	4	969	res/color/glance_switch_off_ambient_shadow.xml	calendar,email,photos,weather
323	4	969	res/color/glance_switch_off_key_shadow.xml	calendar,email,photos,weather
323	2	323	res/f_.xml	calendar,email
323	3	646	res/q4.xml	calendar,email,weather
323	15	4522	res/color/mtrl_choice_chip_ripple_color.xml	alchemist,chess,clock,contacts,health,messages,music,notes,office,openassistant,pipes,solitaire,unblockjam,wordmaker,youpipe
323	14	4199	res/f_.xml	alchemist,chess,clock,contacts,health,music,notes,office,openassistant,pipes,solitaire,unblockjam,wordmaker,youpipe
323	2	323	res/f_.xml	findfamily,maps
323	2	323	res/Zh.xml	music,youpipe
322	3	644	res/4o.xml	calendar,email,weather
322	24	7406	res/NG.png	alchemist,calendar,camera,chess,clock,contacts,email,findfamily,health,maps,messages,music,notes,office,openassistant,passwords,pdf,photos,pipes,solitaire,unblockjam,weather,wordmaker,youpipe
322	2	322	res/color/mtrl_choice_chip_ripple_color.xml	calendar,email
322	3	644	res/color/mtrl_btn_ripple_color.xml	calendar,email,pdf
322	3	644	res/oj.xml	calendar,email,weather
322	3	644	res/tQ.xml	calendar,email,weather
322	17	5152	res/4o.xml	alchemist,chess,clock,contacts,findfamily,health,maps,messages,music,notes,office,openassistant,pipes,solitaire,unblockjam,wordmaker,youpipe
322	2	322	res/R-.xml	music,youpipe
322	2	322	res/YV.xml	music,youpipe
321	3	642	res/Ij.xml	calendar,email,weather
321	2	321	res/color/mtrl_btn_ripple_color.xml	calendar,email
321	20	6099	res/color/mtrl_filled_stroke_color.xml	alchemist,calendar,chess,clock,contacts,email,findfamily,health,maps,messages,music,notes,office,openassistant,pipes,solitaire,unblockjam,weather,wordmaker,youpipe
321	20	6099	res/color/mtrl_outlined_stroke_color.xml	alchemist,calendar,chess,clock,contacts,email,findfamily,health,maps,messages,music,notes,office,openassistant,pipes,solitaire,unblockjam,weather,wordmaker,youpipe
321	3	642	res/rY2.xml	calendar,email,weather
321	24	7383	res/tS.png	alchemist,calendar,camera,chess,clock,contacts,email,findfamily,health,maps,messages,music,notes,office,openassistant,passwords,pdf,photos,pipes,solitaire,unblockjam,weather,wordmaker,youpipe
321	15	4494	res/color/mtrl_btn_ripple_color.xml	alchemist,chess,clock,contacts,health,messages,music,notes,office,openassistant,pipes,solitaire,unblockjam,wordmaker,youpipe
321	15	4494	res/color/mtrl_fab_ripple_color.xml	alchemist,chess,clock,contacts,health,messages,music,notes,office,openassistant,pipes,solitaire,unblockjam,wordmaker,youpipe
321	2	321	res/color/mtrl_btn_text_btn_ripple_color.xml	findfamily,maps
320	3	640	res/Gt.xml	calendar,email,weather
320	24	7360	res/dj.xml	alchemist,calendar,camera,chess,clock,contacts,email,findfamily,health,maps,messages,music,notes,office,openassistant,passwords,pdf,photos,pipes,solitaire,unblockjam,weather,wordmaker,youpipe
320	3	640	res/t8.xml	calendar,email,weather
320	19	5760	res/Gt.xml	alchemist,camera,chess,clock,contacts,findfamily,health,maps,messages,music,notes,office,openassistant,pdf,pipes,solitaire,unblockjam,wordmaker,youpipe
320	19	5760	res/t8.xml	alchemist,camera,chess,clock,contacts,findfamily,health,maps,messages,music,notes,office,openassistant,pdf,pipes,solitaire,unblockjam,wordmaker,youpipe
320	2	320	res/color/mtrl_btn_ripple_color.xml	findfamily,maps
320	2	320	res/color/mtrl_fab_ripple_color.xml	findfamily,maps
319	2	319	res/4O.xml	calendar,email
319	2	319	res/TQ.xml	calendar,email
319	2	319	res/Yk.xml	calendar,email
319	2	319	res/color/mtrl_btn_text_btn_ripple_color.xml	calendar,email
319	3	638	res/hc.xml	calendar,email,messages
319	3	638	res/uK.xml	calendar,email,weather
319	15	4466	res/color/mtrl_btn_text_btn_ripple_color.xml	alchemist,chess,clock,contacts,health,messages,music,notes,office,openassistant,pipes,solitaire,unblockjam,wordmaker,youpipe
319	14	4147	res/hc.xml	alchemist,chess,clock,contacts,health,music,notes,office,openassistant,pipes,solitaire,unblockjam,wordmaker,youpipe
319	2	319	com/google/i18n/phonenumbers/data/PhoneNumberMetadataProto_AS	contacts,messages
319	2	319	com/google/i18n/phonenumbers/data/PhoneNumberMetadataProto_SX	contacts,messages
319	2	319	res/hc.xml	findfamily,maps
318	24	7314	res/-N.png	alchemist,calendar,camera,chess,clock,contacts,email,findfamily,health,maps,messages,music,notes,office,openassistant,passwords,pdf,photos,pipes,solitaire,unblockjam,weather,wordmaker,youpipe
318	3	636	res/0U.xml	calendar,email,weather
318	2	318	res/3C.xml	calendar,email
318	3	636	res/MC.xml	calendar,email,weather
318	24	7314	res/eT.9.png	alchemist,calendar,camera,chess,clock,contacts,email,findfamily,health,maps,messages,music,notes,office,openassistant,passwords,pdf,photos,pipes,solitaire,unblockjam,weather,wordmaker,youpipe
318	2	318	res/uD.xml	calendar,email
317	3	634	res/3W.xml	calendar,email,weather
317	2	317	res/sj.xml	calendar,youpipe
317	3	634	res/NC.xml	calendar,email,weather
317	2	317	res/c8.xml	calendar,email
317	20	6023	res/color/mtrl_choice_chip_background_color.xml	alchemist,calendar,chess,clock,contacts,email,findfamily,health,maps,messages,music,notes,office,openassistant,pipes,solitaire,unblockjam,weather,wordmaker,youpipe
317	3	634	res/jR.xml	calendar,email,weather
317	3	634	res/tH.xml	calendar,email,weather
317	3	634	res/z1.xml	calendar,email,weather
316	3	632	res/bs.xml	calendar,email,weather
316	20	6004	res/color/mtrl_calendar_item_stroke_color.xml	alchemist,calendar,chess,clock,contacts,email,findfamily,health,maps,messages,music,notes,office,openassistant,pipes,solitaire,unblockjam,weather,wordmaker,youpipe
315	3	630	res/UB.xml	calendar,email,weather
315	2	315	res/color/mtrl_card_view_ripple.xml	calendar,email
315	20	5985	res/color/mtrl_chip_background_color.xml	alchemist,calendar,chess,clock,contacts,email,findfamily,health,maps,messages,music,notes,office,openassistant,pipes,solitaire,unblockjam,weather,wordmaker,youpipe
315	3	630	res/q5.xml	calendar,email,weather
315	14	4095	res/color/mtrl_card_view_ripple.xml	alchemist,chess,clock,contacts,health,music,notes,office,openassistant,pipes,solitaire,unblockjam,wordmaker,youpipe
315	2	315	com/google/i18n/phonenumbers/data/PhoneNumberMetadataProto_IM	contacts,messages
315	2	315	res/qo.xml	email,openassistant
314	3	628	res/Jv.xml	calendar,email,weather
314	3	628	res/LH1.xml	calendar,email,weather
314	2	314	res/color/m3_card_foreground_color.xml	calendar,email
314	14	4082	res/color/m3_card_foreground_color.xml	alchemist,chess,clock,contacts,health,music,notes,office,openassistant,pipes,solitaire,unblockjam,wordmaker,youpipe
314	2	314	res/E9.xml	findfamily,maps
314	2	314	res/color/mtrl_card_view_ripple.xml	findfamily,maps
313	2	313	res/E9.xml	calendar,email
313	3	626	res/a1.xml	calendar,email,weather
313	14	4069	res/E9.xml	alchemist,chess,clock,contacts,health,music,notes,office,openassistant,pipes,solitaire,unblockjam,wordmaker,youpipe
313	2	313	res/color/m3_card_foreground_color.xml	findfamily,maps
312	2	312	res/Xc.xml	calendar,email
312	3	624	res/kv.xml	calendar,email,weather
312	3	624	res/tF1.xml	calendar,email,weather
312	20	5928	res/vn.xml	alchemist,calendar,chess,clock,contacts,email,findfamily,health,maps,messages,music,notes,office,openassistant,pipes,solitaire,unblockjam,weather,wordmaker,youpipe
312	2	312	res/21.xml	camera,chess
312	2	312	res/eK.xml	camera,chess
312	3	624	res/-F.xml	email,notes,openassistant
311	2	311	res/5p.xml	calendar,email
311	2	311	res/Av.xml	calendar,email
311	3	622	res/LJ.xml	calendar,email,weather
311	3	622	res/a5.xml	calendar,email,weather
311	2	311	res/color/mtrl_card_view_foreground.xml	calendar,email
311	14	4043	res/color/mtrl_card_view_foreground.xml	alchemist,chess,clock,contacts,health,music,notes,office,openassistant,pipes,solitaire,unblockjam,wordmaker,youpipe
311	2	311	com/google/i18n/phonenumbers/data/PhoneNumberMetadataProto_TJ	contacts,messages
311	2	311	com/google/i18n/phonenumbers/data/PhoneNumberMetadataProto_UG	contacts,messages
310	3	620	res/5C.xml	calendar,email,weather
310	24	7130	res/EP.png	alchemist,calendar,camera,chess,clock,contacts,email,findfamily,health,maps,messages,music,notes,office,openassistant,passwords,pdf,photos,pipes,solitaire,unblockjam,weather,wordmaker,youpipe
310	3	620	res/Nk.xml	calendar,email,weather
310	2	310	res/VQ1.xml	calendar,email
310	3	620	res/Y-.xml	calendar,email,weather
310	2	310	res/color/m3_list_item_background_color_selector.xml	calendar,email
310	20	5890	res/color/mtrl_filled_background_color.xml	alchemist,calendar,chess,clock,contacts,email,findfamily,health,maps,messages,music,notes,office,openassistant,pipes,solitaire,unblockjam,weather,wordmaker,youpipe
310	2	310	res/dD.xml	calendar,email
310	3	620	res/h_.xml	calendar,email,weather
310	3	620	res/j9.xml	calendar,email,weather
310	3	620	res/uI2.xml	calendar,email,weather
310	14	4030	res/color/m3_list_item_background_color_selector.xml	alchemist,chess,clock,contacts,health,music,notes,office,openassistant,pipes,solitaire,unblockjam,wordmaker,youpipe
310	2	310	com/google/i18n/phonenumbers/data/PhoneNumberMetadataProto_KE	contacts,messages
309	3	618	res/OJ.xml	calendar,email,weather
309	2	309	res/P5.xml	calendar,email
309	3	618	res/cG.xml	calendar,email,weather
309	20	5871	res/color/mtrl_choice_chip_text_color.xml	alchemist,calendar,chess,clock,contacts,email,findfamily,health,maps,messages,music,notes,office,openassistant,pipes,solitaire,unblockjam,weather,wordmaker,youpipe
309	3	618	res/mi.xml	calendar,email,weather
309	3	618	res/vz.xml	calendar,email,weather
309	2	309	com/google/i18n/phonenumbers/data/PhoneNumberMetadataProto_BM	contacts,messages
309	2	309	res/color/m3_list_item_background_color_selector.xml	findfamily,maps
309	2	309	res/color/mtrl_card_view_foreground.xml	findfamily,maps
308	3	616	res/Cd.xml	calendar,email,weather
308	3	616	res/DT.xml	calendar,email,weather
308	3	616	res/EW.xml	calendar,email,weather
308	3	616	res/E_.xml	calendar,email,weather
308	3	616	res/FA.xml	calendar,email,weather
308	2	308	res/color/m3_segmented_list_item_background_color_selector.xml	calendar,email
308	14	4004	res/color/m3_segmented_list_item_background_color_selector.xml	alchemist,chess,clock,contacts,health,music,notes,office,openassistant,pipes,solitaire,unblockjam,wordmaker,youpipe
308	2	308	com/google/i18n/phonenumbers/data/PhoneNumberMetadataProto_CR	contacts,messages
308	2	308	com/google/i18n/phonenumbers/data/PhoneNumberMetadataProto_RE	contacts,messages
307	3	614	res/EU.xml	calendar,email,weather
307	24	7061	res/FW.png	alchemist,calendar,camera,chess,clock,contacts,email,findfamily,health,maps,messages,music,notes,office,openassistant,passwords,pdf,photos,pipes,solitaire,unblockjam,weather,wordmaker,youpipe
307	3	614	res/SE1.xml	calendar,email,weather
307	3	614	res/d0.xml	calendar,email,weather
307	3	614	res/d_.xml	calendar,email,weather
307	3	614	res/mx.xml	calendar,email,weather
307	2	307	com/google/i18n/phonenumbers/data/PhoneNumberMetadataProto_TH	contacts,messages
307	2	307	res/kx.xml	music,youpipe
306	3	612	res/2q.xml	calendar,email,weather
306	3	612	res/8U.xml	calendar,email,weather
306	3	612	res/color/m3_efab_ripple_color_selector.xml	calendar,email,weather
306	3	612	res/uc.xml	calendar,email,weather
306	19	5508	res/mx.xml	alchemist,camera,chess,clock,contacts,findfamily,health,maps,messages,music,notes,office,openassistant,pdf,pipes,solitaire,unblockjam,wordmaker,youpipe
306	2	306	com/google/i18n/phonenumbers/data/PhoneNumberMetadataProto_CH	contacts,messages
306	2	306	res/uN1.xml	email,weather
306	2	306	res/color/m3_button_foreground_color_selector.xml	findfamily,maps
306	2	306	res/color/m3_segmented_list_item_background_color_selector.xml	findfamily,maps
306	2	306	res/color/m3_text_button_foreground_color_selector.xml	findfamily,maps
305	3	610	res/Tg.xml	calendar,email,weather
305	3	610	res/color/m3_textfield_stroke_color.xml	calendar,email,weather
305	2	305	res/rW.xml	calendar,contacts
305	3	610	res/t3.xml	calendar,email,weather
305	9	2440	res/rW.xml	alchemist,camera,chess,findfamily,maps,messages,notes,openassistant,solitaire
305	15	4270	res/color/m3_button_foreground_color_selector.xml	alchemist,chess,clock,contacts,health,messages,music,notes,office,openassistant,pipes,solitaire,unblockjam,wordmaker,youpipe
305	17	4880	res/color/m3_efab_ripple_color_selector.xml	alchemist,chess,clock,contacts,findfamily,health,maps,messages,music,notes,office,openassistant,pipes,solitaire,unblockjam,wordmaker,youpipe
305	17	4880	res/color/m3_textfield_stroke_color.xml	alchemist,chess,clock,contacts,findfamily,health,maps,messages,music,notes,office,openassistant,pipes,solitaire,unblockjam,wordmaker,youpipe
305	2	305	res/rW.xml	clock,health
305	2	305	com/google/i18n/phonenumbers/data/PhoneNumberMetadataProto_GH	contacts,messages
305	2	305	com/google/i18n/phonenumbers/data/PhoneNumberMetadataProto_KI	contacts,messages
305	2	305	com/google/i18n/phonenumbers/data/PhoneNumberMetadataProto_MS	contacts,messages
305	3	610	res/rW.xml	email,music,weather
305	2	305	res/color/m3_button_background_color_selector.xml	findfamily,maps
305	6	1525	res/rW.xml	office,pdf,pipes,unblockjam,wordmaker,youpipe
304	3	608	res/J7.xml	calendar,email,weather
304	2	304	res/color/m3_button_background_color_selector.xml	calendar,email
304	2	304	res/color/m3_text_button_foreground_color_selector.xml	calendar,email
304	17	4864	res/color/m3_fab_ripple_color_selector.xml	alchemist,chess,clock,contacts,findfamily,health,maps,messages,music,notes,office,openassistant,pipes,solitaire,unblockjam,wordmaker,youpipe
304	15	4256	res/color/m3_text_button_foreground_color_selector.xml	alchemist,chess,clock,contacts,health,messages,music,notes,office,openassistant,pipes,solitaire,unblockjam,wordmaker,youpipe
